grouping,total_hh_income_2018,total_cocoa_income_2018,benchmark,food_value,below_benchmark,fgt_gap,total_hh_income_2018_including_food_value,below_benchmark_with_food,fgt_gap_with_food
"Male-headed, typical",906.9941,725.5953,4742,450,1,0.808731738,1356.9941,1,0.71383507
"Male-headed, typical",2485.444,1242.722,4742,450,1,0.475865879,2935.444,1,0.380969211
"Male-headed, typical",424.3918,403.1721,4742,450,1,0.910503627,874.3918,1,0.815606959
"Male-headed, typical",3727.35,2236.41,4742,450,1,0.213970898,4177.35,1,0.11907423
"Male-headed, typical",788.1534,630.5228,4742,450,1,0.833793041,1238.1534,1,0.738896373
"Male-headed, typical",2461.37,1476.822,4742,450,1,0.48094264,2911.37,1,0.386045972
"Male-headed, typical",1695.982,1017.589,4742,450,1,0.642348798,2145.982,1,0.54745213
"Male-headed, typical",1179,943.1998,4742,450,1,0.75137073,1629,1,0.656474062
"Male-headed, typical",1242.16,621.0802,4742,450,1,0.738051455,1692.16,1,0.643154787
"Male-headed, typical",4054.118,3243.295,4742,450,1,0.145061577,4504.118,1,0.050164909
"Male-headed, typical",874.5366,787.083,4742,450,1,0.815576423,1324.5366,1,0.720679755
"Male-headed, typical",2036.974,1629.579,4742,450,1,0.570439899,2486.974,1,0.475543231
"Male-headed, typical",1376.945,550.7782,4742,450,1,0.709627794,1826.945,1,0.614731126
"Male-headed, typical",5110.122,1277.53,4742,450,0,0,5560.122,0,0
"Male-headed, typical",1070.499,749.3496,4742,450,1,0.774251582,1520.499,1,0.679354914
"Male-headed, typical",2447.051,1712.935,4742,450,1,0.483962252,2897.051,1,0.389065584
"Male-headed, typical",910.6317,637.4421,4742,450,1,0.807964635,1360.6317,1,0.713067967
"Male-headed, typical",1834.555,366.9111,4742,450,1,0.613126318,2284.555,1,0.51822965
"Male-headed, typical",1726.205,1294.654,4742,450,1,0.635975327,2176.205,1,0.541078659
"Male-headed, typical",1348.007,1078.406,4742,450,1,0.715730283,1798.007,1,0.620833615
"Male-headed, typical",437.2904,393.5613,4742,450,1,0.907783551,887.2904,1,0.812886883
"Male-headed, typical",1202.452,841.7164,4742,450,1,0.746425137,1652.452,1,0.651528469
"Male-headed, typical",2232.52,2232.52,4742,450,1,0.529202868,2682.52,1,0.4343062
"Male-headed, typical",1538.897,846.3935,4742,450,1,0.675475116,1988.897,1,0.580578448
"Male-headed, typical",1569.995,1098.996,4742,450,1,0.668917124,2019.995,1,0.574020456
"Male-headed, typical",6938.617,3122.378,4742,450,0,0,7388.617,0,0
"Male-headed, typical",2110.169,1477.118,4742,450,1,0.555004429,2560.169,1,0.46010776
"Male-headed, typical",4711.632,2120.235,4742,450,1,0.006404049,5161.632,0,0
"Male-headed, typical",980.1604,588.0963,4742,450,1,0.79330232,1430.1604,1,0.698405652
"Male-headed, typical",2602.221,780.6663,4742,450,1,0.451239772,3052.221,1,0.356343104
"Male-headed, typical",1544.297,926.5779,4742,450,1,0.674336356,1994.297,1,0.579439688
"Male-headed, typical",3301.953,990.5858,4742,450,1,0.303679249,3751.953,1,0.208782581
"Male-headed, typical",3579.106,357.9106,4742,450,1,0.245232813,4029.106,1,0.150336145
"Male-headed, typical",3791.513,2274.908,4742,450,1,0.20044011,4241.513,1,0.105543442
"Male-headed, typical",1277.309,1277.309,4742,450,1,0.730639182,1727.309,1,0.635742514
"Male-headed, typical",2324.214,1394.529,4742,450,1,0.509866301,2774.214,1,0.414969633
"Male-headed, typical",1354.446,948.1123,4742,450,1,0.714372417,1804.446,1,0.619475749
"Male-headed, typical",6644.505,3322.253,4742,450,0,0,7094.505,0,0
"Male-headed, typical",433.4631,260.0779,4742,450,1,0.908590658,883.4631,1,0.81369399
"Male-headed, typical",2999.76,1799.856,4742,450,1,0.367406158,3449.76,1,0.27250949
"Male-headed, typical",2311.723,1155.862,4742,450,1,0.512500422,2761.723,1,0.417603754
"Male-headed, typical",2143.735,1822.175,4742,450,1,0.547925981,2593.735,1,0.453029313
"Male-headed, typical",10815.28,5948.405,4742,450,0,0,11265.28,0,0
"Male-headed, typical",3789.241,2652.469,4742,450,1,0.200919232,4239.241,1,0.106022564
"Male-headed, typical",1820.953,1274.667,4742,450,1,0.615994728,2270.953,1,0.52109806
"Male-headed, typical",1706.486,1365.189,4742,450,1,0.640133699,2156.486,1,0.545237031
"Male-headed, typical",2512.702,1381.986,4742,450,1,0.470117672,2962.702,1,0.375221004
"Male-headed, typical",1234.632,679.0477,4742,450,1,0.739638971,1684.632,1,0.644742303
"Male-headed, typical",522.3331,339.5165,4742,450,1,0.88984962,972.3331,1,0.794952952
"Male-headed, typical",1934.006,1353.804,4742,450,1,0.592153943,2384.006,1,0.497257275
"Male-headed, typical",1284.147,898.9028,4742,450,1,0.729197174,1734.147,1,0.634300506
"Male-headed, typical",4855.718,1213.93,4742,450,0,0,5305.718,0,0
"Male-headed, typical",1775.246,1065.148,4742,450,1,0.625633488,2225.246,1,0.53073682
"Male-headed, typical",6808.535,2042.56,4742,450,0,0,7258.535,0,0
"Male-headed, typical",1452.686,1016.88,4742,450,1,0.69365542,1902.686,1,0.598758752
"Male-headed, typical",1021.176,459.5291,4742,450,1,0.784652889,1471.176,1,0.689756221
"Male-headed, typical",3222.88,1611.44,4742,450,1,0.320354281,3672.88,1,0.225457613
"Male-headed, typical",3156.631,2525.305,4742,450,1,0.334324968,3606.631,1,0.2394283
"Male-headed, typical",3206.285,2244.4,4742,450,1,0.323853859,3656.285,1,0.228957191
"Male-headed, typical",871.8983,435.9492,4742,450,1,0.816132792,1321.8983,1,0.721236124
"Male-headed, typical",5338.248,1601.474,4742,450,0,0,5788.248,0,0
"Male-headed, typical",852.6694,341.0678,4742,450,1,0.820187811,1302.6694,1,0.725291143
"Male-headed, typical",2173.897,1304.339,4742,450,1,0.541565373,2623.897,1,0.446668705
"Male-headed, typical",1260.006,882.004,4742,450,1,0.734288064,1710.006,1,0.639391396
"Male-headed, typical",1206.855,784.4559,4742,450,1,0.745496626,1656.855,1,0.650599958
"Male-headed, typical",1124.962,899.9698,4742,450,1,0.762766343,1574.962,1,0.667869675
"Male-headed, typical",1877.005,750.8021,4742,450,1,0.604174399,2327.005,1,0.509277731
"Male-headed, typical",1425.093,1068.819,4742,450,1,0.699474272,1875.093,1,0.604577604
"Male-headed, typical",888.4605,177.6921,4742,450,1,0.812640131,1338.4605,1,0.717743463
"Male-headed, typical",3633.645,2543.552,4742,450,1,0.233731548,4083.645,1,0.13883488
"Male-headed, typical",2721.374,2177.099,4742,450,1,0.426112611,3171.374,1,0.331215943
"Male-headed, typical",791.614,554.1299,4742,450,1,0.833063264,1241.614,1,0.738166596
"Male-headed, typical",1321.398,726.7691,4742,450,1,0.721341628,1771.398,1,0.62644496
"Male-headed, typical",1137.174,852.8807,4742,450,1,0.760191059,1587.174,1,0.665294391
"Male-headed, typical",580.4587,406.3211,4742,450,1,0.877592008,1030.4587,1,0.78269534
"Male-headed, typical",2795.773,1957.041,4742,450,1,0.410423239,3245.773,1,0.315526571
"Male-headed, typical",3209.366,2246.556,4742,450,1,0.323204133,3659.366,1,0.228307465
"Male-headed, typical",1222.432,1039.067,4742,450,1,0.742211725,1672.432,1,0.647315057
"Male-headed, typical",591.6051,354.9631,4742,450,1,0.875241438,1041.6051,1,0.78034477
"Male-headed, typical",521.0961,312.6577,4742,450,1,0.890110481,971.0961,1,0.795213813
"Male-headed, typical",1176.618,1176.618,4742,450,1,0.751873049,1626.618,1,0.656976381
"Male-headed, typical",3114.323,2491.459,4742,450,1,0.343246942,3564.323,1,0.248350274
"Male-headed, typical",1712.356,513.707,4742,450,1,0.638895825,2162.356,1,0.543999156
"Male-headed, typical",2750.009,2337.507,4742,450,1,0.420074019,3200.009,1,0.325177351
"Male-headed, typical",4621.679,3466.259,4742,450,1,0.025373471,5071.679,0,0
"Male-headed, typical",4902.323,3921.858,4742,450,0,0,5352.323,0,0
"Male-headed, typical",5414.978,2707.489,4742,450,0,0,5864.978,0,0
"Male-headed, typical",4263.476,2984.433,4742,450,1,0.100911852,4713.476,1,0.006015183
"Male-headed, typical",4721.145,2832.687,4742,450,1,0.004397933,5171.145,0,0
"Male-headed, typical",847.8713,847.8713,4742,450,1,0.821199642,1297.8713,1,0.726302973
"Male-headed, typical",1520.096,1064.067,4742,450,1,0.679439899,1970.096,1,0.584543231
"Male-headed, typical",4821.467,3375.027,4742,450,0,0,5271.467,0,0
"Male-headed, typical",608.0971,486.4777,4742,450,1,0.871763581,1058.0971,1,0.776866913
"Male-headed, typical",2261.491,1809.193,4742,450,1,0.52309342,2711.491,1,0.428196752
"Male-headed, typical",1358.875,815.3253,4742,450,1,0.713438423,1808.875,1,0.618541755
"Male-headed, typical",2401.367,2161.23,4742,450,1,0.493596162,2851.367,1,0.398699494
"Male-headed, typical",2880.538,2592.484,4742,450,1,0.39254787,3330.538,1,0.297651202
"Male-headed, typical",3175.828,1587.914,4742,450,1,0.330276677,3625.828,1,0.235380008
"Male-headed, typical",1795.368,897.684,4742,450,1,0.621390131,2245.368,1,0.526493463
"Male-headed, typical",1972.948,1479.711,4742,450,1,0.583941797,2422.948,1,0.489045129
"Male-headed, typical",3013.467,1205.387,4742,450,1,0.364515605,3463.467,1,0.269618937
"Male-headed, typical",1438.964,431.6893,4742,450,1,0.696549135,1888.964,1,0.601652467
"Male-headed, typical",1698.321,509.4963,4742,450,1,0.641855546,2148.321,1,0.546958878
"Male-headed, typical",158.0102,79.0051,4742,450,1,0.966678574,608.0102,1,0.871781906
"Male-headed, typical",1128.939,677.3634,4742,450,1,0.761927668,1578.939,1,0.667031
"Male-headed, typical",936.1819,561.7092,4742,450,1,0.802576571,1386.1819,1,0.707679903
"Male-headed, typical",592.3069,414.6149,4742,450,1,0.875093442,1042.3069,1,0.780196774
"Male-headed, typical",1351.438,946.0069,4742,450,1,0.715006748,1801.438,1,0.62011008
"Male-headed, typical",2664.88,1065.952,4742,450,1,0.438026149,3114.88,1,0.343129481
"Male-headed, typical",1863.943,1304.76,4742,450,1,0.606928933,2313.943,1,0.512032265
"Male-headed, typical",1325.954,1325.954,4742,450,1,0.720380852,1775.954,1,0.625484184
"Male-headed, typical",1649.87,907.4287,4742,450,1,0.652072965,2099.87,1,0.557176297
"Male-headed, typical",1456.506,509.777,4742,450,1,0.692849852,1906.506,1,0.597953184
"Male-headed, typical",1419.478,851.687,4742,450,1,0.700658372,1869.478,1,0.605761704
"Male-headed, typical",9569.146,3349.201,4742,450,0,0,10019.146,0,0
"Male-headed, typical",1308.128,850.2834,4742,450,1,0.724140025,1758.128,1,0.629243357
"Male-headed, typical",4106.849,2053.424,4742,450,1,0.133941586,4556.849,1,0.039044918
"Male-headed, typical",650.7466,357.9106,4742,450,1,0.862769591,1100.7466,1,0.767872923
"Male-headed, typical",3637.589,2182.553,4742,450,1,0.232899831,4087.589,1,0.138003163
"Male-headed, typical",3582.934,1970.614,4742,450,1,0.244425559,4032.934,1,0.149528891
"Male-headed, typical",840.6761,756.6085,4742,450,1,0.822716976,1290.6761,1,0.727820308
"Male-headed, typical",2486.504,1118.927,4742,450,1,0.475642345,2936.504,1,0.380745677
"Male-headed, typical",2165.892,1082.946,4742,450,1,0.54325348,2615.892,1,0.448356811
"Male-headed, typical",1155.247,750.9105,4742,450,1,0.756379798,1605.247,1,0.661483129
"Male-headed, typical",1667.898,1334.318,4742,450,1,0.648271194,2117.898,1,0.553374526
"Male-headed, typical",1241.224,372.3674,4742,450,1,0.73824884,1691.224,1,0.643352172
"Male-headed, typical",469.3191,375.4553,4742,450,1,0.901029291,919.3191,1,0.806132623
"Male-headed, typical",841.8219,841.8219,4742,450,1,0.822475348,1291.8219,1,0.72757868
"Male-headed, typical",1431.127,1001.789,4742,450,1,0.698201814,1881.127,1,0.603305146
"Male-headed, typical",2527.364,1516.418,4742,450,1,0.467025728,2977.364,1,0.372129059
"Male-headed, typical",2866.092,1146.437,4742,450,1,0.395594264,3316.092,1,0.300697596
"Male-headed, typical",747.7525,299.101,4742,450,1,0.842312843,1197.7525,1,0.747416175
"Male-headed, typical",2906.03,1453.015,4742,450,1,0.387172079,3356.03,1,0.292275411
"Male-headed, typical",1397.763,810.7027,4742,450,1,0.705237663,1847.763,1,0.610340995
"Male-headed, typical",5494.513,824.1769,4742,450,0,0,5944.513,0,0
"Male-headed, typical",998.8365,349.5928,4742,450,1,0.789363876,1448.8365,1,0.694467208
"Male-headed, typical",4451.192,2670.715,4742,450,1,0.061326023,4901.192,0,0
"Male-headed, typical",1657.551,994.5304,4742,450,1,0.650453184,2107.551,1,0.555556516
"Male-headed, typical",1530.293,382.5734,4742,450,1,0.67728954,1980.293,1,0.582392872
"Male-headed, typical",1325.332,662.666,4742,450,1,0.72051202,1775.332,1,0.625615352
"Male-headed, typical",1370.472,1370.472,4742,450,1,0.71099283,1820.472,1,0.616096162
"Male-headed, typical",817.9581,531.6727,4742,450,1,0.827507782,1267.9581,1,0.732611113
"Male-headed, typical",3020.134,2416.107,4742,450,1,0.363109658,3470.134,1,0.26821299
"Male-headed, typical",1563.209,625.2836,4742,450,1,0.670348165,2013.209,1,0.575451497
"Male-headed, typical",3693.636,2585.545,4742,450,1,0.221080557,4143.636,1,0.126183889
"Male-headed, typical",1139.012,398.6543,4742,450,1,0.759803458,1589.012,1,0.66490679
"Male-headed, typical",2849.249,1994.474,4742,450,1,0.399146141,3299.249,1,0.304249473
"Male-headed, typical",2049.214,1024.607,4742,450,1,0.567858709,2499.214,1,0.472962041
"Male-headed, typical",1058.293,529.1463,4742,450,1,0.776825601,1508.293,1,0.681928933
"Male-headed, typical",4814.249,3851.399,4742,450,0,0,5264.249,0,0
"Male-headed, typical",6929.486,2771.795,4742,450,0,0,7379.486,0,0
"Male-headed, typical",800.6035,480.3621,4742,450,1,0.831167545,1250.6035,1,0.736270877
"Male-headed, typical",1423.437,925.234,4742,450,1,0.699823492,1873.437,1,0.604926824
"Male-headed, typical",1153.506,807.4544,4742,450,1,0.756746942,1603.506,1,0.661850274
"Male-headed, typical",583.6049,291.8024,4742,450,1,0.876928532,1033.6049,1,0.782031864
"Male-headed, typical",3605.991,1802.995,4742,450,1,0.239563264,4055.991,1,0.144666596
"Male-headed, typical",5078.596,1523.579,4742,450,0,0,5528.596,0,0
"Male-headed, typical",1262.289,504.9155,4742,450,1,0.733806622,1712.289,1,0.638909954
"Male-headed, typical",2822.114,846.6341,4742,450,1,0.40486841,3272.114,1,0.309971742
"Male-headed, typical",893.2482,535.9489,4742,450,1,0.811630493,1343.2482,1,0.716733825
"Male-headed, typical",1903.362,1332.354,4742,450,1,0.598616196,2353.362,1,0.503719528
"Male-headed, typical",3071.016,1996.16,4742,450,1,0.352379587,3521.016,1,0.257482919
"Male-headed, typical",183.8677,110.3206,4742,450,1,0.961225706,633.8677,1,0.866329038
"Male-headed, typical",3168.862,2218.204,4742,450,1,0.331745677,3618.862,1,0.236849009
"Male-headed, typical",950.4182,665.2927,4742,450,1,0.799574399,1400.4182,1,0.704677731
"Male-headed, typical",2403.615,1922.892,4742,450,1,0.4931221,2853.615,1,0.398225432
"Male-headed, typical",4341.713,1953.771,4742,450,1,0.084413117,4791.713,0,0
"Male-headed, typical",411.4578,300.3642,4742,450,1,0.913231168,861.4578,1,0.8183345
"Male-headed, typical",889.864,711.8912,4742,450,1,0.812344159,1339.864,1,0.717447491
"Male-headed, typical",6171.603,2468.641,4742,450,0,0,6621.603,0,0
"Male-headed, typical",2401.893,1321.041,4742,450,1,0.493485238,2851.893,1,0.39858857
"Male-headed, typical",1275.369,956.5264,4742,450,1,0.731048292,1725.369,1,0.636151624
"Male-headed, typical",1462.436,219.3654,4742,450,1,0.691599325,1912.436,1,0.596702657
"Male-headed, typical",4794.198,3355.938,4742,450,0,0,5244.198,0,0
"Male-headed, typical",1624.934,568.7271,4742,450,1,0.657331506,2074.934,1,0.562434838
"Male-headed, typical",3793.852,758.7704,4742,450,1,0.199946858,4243.852,1,0.10505019
"Male-headed, typical",1138.452,512.3034,4742,450,1,0.759921552,1588.452,1,0.665024884
"Male-headed, typical",4289.313,2144.656,4742,450,1,0.095463307,4739.313,1,0.000566639
"Male-headed, typical",7835.436,1567.087,4742,450,0,0,8285.436,0,0
"Male-headed, typical",2198.694,879.4777,4742,450,1,0.536336145,2648.694,1,0.441439477
"Male-headed, typical",1264.016,884.8112,4742,450,1,0.733442429,1714.016,1,0.638545761
"Male-headed, typical",1052.678,421.0714,4742,450,1,0.778009701,1502.678,1,0.683113032
"Male-headed, typical",731.1526,475.2491,4742,450,1,0.845813454,1181.1526,1,0.750916786
"Male-headed, typical",3912.539,2347.524,4742,450,1,0.174917967,4362.539,1,0.080021299
"Male-headed, typical",1204.264,842.9847,4742,450,1,0.74604302,1654.264,1,0.651146352
"Male-headed, typical",814.0712,529.1463,4742,450,1,0.828327457,1264.0712,1,0.733430789
"Male-headed, typical",3367.658,2862.509,4742,450,1,0.289823281,3817.658,1,0.194926613
"Male-headed, typical",2100.986,420.1973,4742,450,1,0.556940953,2550.986,1,0.462044285
"Male-headed, typical",988.1808,592.9085,4742,450,1,0.791610966,1438.1808,1,0.696714298
"Male-headed, typical",1284.65,706.5576,4742,450,1,0.729091101,1734.65,1,0.634194433
"Male-headed, typical",1210.564,847.3951,4742,450,1,0.744714466,1660.564,1,0.649817798
"Male-headed, typical",2808.3,561.6599,4742,450,1,0.407781527,3258.3,1,0.312884859
"Male-headed, typical",2283.142,1027.414,4742,450,1,0.518527625,2733.142,1,0.423630957
"Male-headed, typical",1992.51,996.2548,4742,450,1,0.579816533,2442.51,1,0.484919865
"Male-headed, typical",816.4105,489.8463,4742,450,1,0.827834142,1266.4105,1,0.732937474
"Male-headed, typical",848.4788,212.1197,4742,450,1,0.821071531,1298.4788,1,0.726174863
"Male-headed, typical",1911.664,477.916,4742,450,1,0.596865458,2361.664,1,0.50196879
"Male-headed, typical",558.6212,558.6212,4742,450,1,0.882197132,1008.6212,1,0.787300464
"Male-headed, typical",1753.282,1051.969,4742,450,1,0.630265289,2203.282,1,0.535368621
"Male-headed, typical",4171.975,2085.987,4742,450,1,0.120207718,4621.975,1,0.02531105
"Male-headed, typical",2448.544,1469.127,4742,450,1,0.483647406,2898.544,1,0.388750738
"Male-headed, typical",9976.252,4988.126,4742,450,0,0,10426.252,0,0
"Male-headed, typical",3109.779,932.9337,4742,450,1,0.344205188,3559.779,1,0.24930852
"Male-headed, typical",3196.304,2237.413,4742,450,1,0.325958667,3646.304,1,0.231061999
"Male-headed, typical",9124.683,2737.405,4742,450,0,0,9574.683,0,0
"Male-headed, typical",279.1767,279.1767,4742,450,1,0.941126803,729.1767,1,0.846230135
"Male-headed, typical",1628.75,977.25,4742,450,1,0.656526782,2078.75,1,0.561630114
"Male-headed, typical",1832.44,1649.196,4742,450,1,0.613572332,2282.44,1,0.518675664
"Male-headed, typical",263.8714,263.8714,4742,450,1,0.944354407,713.8714,1,0.849457739
"Male-headed, typical",2103.805,1051.903,4742,450,1,0.556346478,2553.805,1,0.46144981
"Male-headed, typical",4716.224,2358.112,4742,450,1,0.005435681,5166.224,0,0
"Male-headed, typical",287.5316,172.5189,4742,450,1,0.939364909,737.5316,1,0.844468241
"Male-headed, typical",1160.861,812.6025,4742,450,1,0.755195909,1610.861,1,0.660299241
"Male-headed, typical",1402.323,631.0455,4742,450,1,0.704276044,1852.323,1,0.609379376
"Male-headed, typical",2221.151,1776.921,4742,450,1,0.53160038,2671.151,1,0.436703712
"Male-headed, typical",3872.687,2323.612,4742,450,1,0.183322016,4322.687,1,0.088425348
"Male-headed, typical",2023.482,1214.089,4742,450,1,0.573285112,2473.482,1,0.478388444
"Male-headed, typical",1640.225,984.1348,4742,450,1,0.654106917,2090.225,1,0.559210249
"Male-headed, typical",2392.086,1674.46,4742,450,1,0.495553353,2842.086,1,0.400656685
"Male-headed, typical",1052.423,578.8327,4742,450,1,0.778063475,1502.423,1,0.683166807
"Male-headed, typical",4545.869,2727.522,4742,450,1,0.041360396,4995.869,0,0
"Male-headed, typical",3509.545,3509.545,4742,450,1,0.25990194,3959.545,1,0.165005272
"Male-headed, typical",2295.743,1033.084,4742,450,1,0.515870308,2745.743,1,0.42097364
"Male-headed, typical",1449.421,869.6526,4742,450,1,0.694343948,1899.421,1,0.59944728